applicant_id,Primary_applicant_age_in_years,gender_ord,Marital_status_ord,Number_of_dependents,Housing_ord,Years_at_current_residence,Employment_status_ord,Has_been_employed_for_at_least_ord,Has_been_employed_for_at_most_ord,Telephone_ord,Foreign_worker,Savings_account_balance_ord,Balance_in_existing_bank_account_lower_limit_of_bucket_ord,Balance_in_existing_bank_account_upper_limit_of_bucket_ord,loan_application_id,Months_loan_taken_for,Purpose_ord,Principal_loan_amount,EMI_rate_in_percentage_of_disposable_income,Property_ord,Has_coapplicant,Has_guarantor,Other_EMI_plans_ord,Number_of_existing_loans_at_this_bank,Loan_history_ord,high_risk_applicant
1391686,23,2,2,1,2,4,1,,0.0,,1,1.0,,0.0,d68f3528-edad-11ea-91f1-4a2899a9aaaa,15,2.0,2511000,1,1.0,0,0,,1,1,0
1504217,37,2,2,1,1,1,2,0.0,1.0,,1,1.0,,0.0,d68f35aa-edad-11ea-a873-4b438fead417,12,2.0,1274000,3,2.0,0,0,,1,1,1
1800745,26,1,1,1,1,3,1,1.0,4.0,,1,,,,d68f3636-edad-11ea-a355-052d9c5c3608,21,4.0,5248000,1,1.0,0,0,,1,1,0
1282922,33,1,1,1,1,2,1,4.0,7.0,,1,1.0,,,d68f36b8-edad-11ea-89c9-20a74d9fb2f5,15,4.0,3029000,2,1.0,0,0,,1,1,0
1837579,49,2,2,1,1,1,1,7.0,,1.0,1,1.0,,0.0,d68f373a-edad-11ea-8424-0847212de145,6,3.0,428000,2,3.0,0,0,1.0,1,1,0
1612689,23,2,2,1,1,2,2,0.0,1.0,,1,1.0,,0.0,d68f37bc-edad-11ea-a628-250526632a6f,18,2.0,976000,1,1.0,0,0,,1,1,1
1746834,23,2,2,1,2,4,2,4.0,7.0,,1,2.0,0.0,2.0,d68f383e-edad-11ea-95cc-19698f13b8bd,12,5.0,841000,2,2.0,0,0,,1,1,0
1708009,25,2,2,1,1,2,1,4.0,7.0,,1,1.0,,,d68f38c0-edad-11ea-85bc-09d5191cf959,30,1.0,5771000,4,1.0,0,0,,2,2,0
1331312,55,1,1,2,3,4,1,7.0,,,1,4.0,,,d68f3942-edad-11ea-8bd1-2cd2db2d2073,12,7.0,1555000,4,,0,0,,2,3,1
1621486,32,2,2,1,2,4,1,4.0,7.0,,1,,,0.0,d68f3a64-edad-11ea-99ee-54c8aa94a274,24,2.0,1285000,4,,0,0,,1,1,1
1868234,74,1,1,2,1,1,4,1.0,4.0,,0,1.0,2.0,,d68f3ae6-edad-11ea-98f0-22b178508d26,6,2.0,1299000,1,2.0,0,0,,3,2,0
1358207,39,1,1,1,3,4,1,1.0,4.0,1.0,1,,2.0,,d68f3b72-edad-11ea-9a57-403ad5a10782,15,1.0,1271000,3,,0,0,,2,2,1
1888759,31,1,1,1,1,2,1,1.0,4.0,1.0,1,1.0,,,d68f3bf4-edad-11ea-a40c-2bd6c595582c,24,2.0,1393000,2,2.0,0,1,,1,1,0
1239673,35,1,1,1,1,3,1,7.0,,,1,1.0,,0.0,d68f3c80-edad-11ea-ac64-5a2530ff8e11,12,2.0,691000,4,3.0,0,0,,2,2,1
1691986,59,2,2,1,1,4,1,7.0,,1.0,1,,,,d68f3d0c-edad-11ea-ac08-0593722dcd8e,15,2.0,5045000,1,1.0,0,0,,1,2,0
1298469,24,2,2,1,2,4,1,1.0,4.0,,1,1.0,,0.0,d68f3d8e-edad-11ea-bd3b-2fe015f458ee,18,3.0,2124000,4,2.0,0,0,,2,2,1
1197388,24,1,1,1,1,3,2,1.0,4.0,,1,1.0,,0.0,d68f3e1a-edad-11ea-80ba-10233fa3fff9,12,1.0,2214000,4,3.0,0,0,,1,1,0
1721124,30,1,1,1,3,4,3,7.0,,1.0,1,,,,d68f416c-edad-11ea-808d-3be60a9db67b,21,2.0,12680000,4,,0,0,,1,2,1
1462018,27,1,3,1,1,3,1,4.0,7.0,1.0,1,2.0,,,d68f4306-edad-11ea-a281-3a488926bb1d,24,2.0,2463000,4,3.0,0,0,,2,2,0
1235848,40,1,3,1,1,3,2,7.0,,,1,1.0,0.0,2.0,d68f43d8-edad-11ea-81a7-20be5495625e,12,1.0,1155000,3,2.0,0,1,1.0,2,1,0
1714471,31,1,4,1,1,4,2,0.0,1.0,,1,1.0,,0.0,d68f4482-edad-11ea-89db-2136c4c9b185,30,3.0,3108000,2,3.0,0,0,,1,1,1
1425297,31,2,2,1,2,4,1,0.0,1.0,,1,,,,d68f450e-edad-11ea-b211-42ae3f544f99,10,4.0,2901000,1,2.0,0,0,,1,1,0
1325035,28,1,1,1,2,4,1,7.0,,1.0,1,1.0,0.0,2.0,d68f459a-edad-11ea-a704-53f9e4d62a39,12,3.0,3617000,1,1.0,0,0,,3,2,0
1537731,63,1,1,1,1,4,2,7.0,,1.0,1,1.0,,,d68f4626-edad-11ea-8a98-4b651e6d47c2,12,1.0,1655000,2,2.0,0,0,,2,2,0
1175864,26,2,2,1,2,4,1,7.0,,,1,,,0.0,d68f46b2-edad-11ea-8bc2-1a8e44dcc23b,24,4.0,2812000,2,2.0,0,0,,1,1,0
1278263,25,2,2,1,1,2,3,1.0,4.0,1.0,1,1.0,,0.0,d68f473e-edad-11ea-b09e-4a5ad1ad3c1f,36,6.0,8065000,3,,0,0,,2,2,1
1700305,36,1,1,1,1,4,3,7.0,,1.0,1,1.0,,,d68f47d4-edad-11ea-946a-551690ab10f7,21,4.0,3275000,1,1.0,0,0,,1,2,0
1730881,52,1,1,1,1,4,1,7.0,,,1,2.0,,,d68f4860-edad-11ea-b9a6-51f57fd3d877,24,1.0,2223000,4,3.0,0,0,1.0,2,2,0
1687239,66,1,1,1,3,4,4,,0.0,,1,3.0,2.0,,d68f48ec-edad-11ea-b9ad-32cb1cb495e8,12,2.0,1480000,2,,0,0,1.0,3,2,0
1291883,25,2,2,1,2,4,1,1.0,4.0,,1,,,0.0,d68f4978-edad-11ea-9f51-40634ac5f582,24,2.0,1371000,4,2.0,0,0,,1,1,1
1876616,37,1,1,1,1,4,1,4.0,7.0,1.0,1,1.0,,,d68f4a04-edad-11ea-a15e-4c16017b8624,36,2.0,3535000,4,1.0,0,0,,2,2,0
1888544,25,2,2,1,1,1,1,4.0,7.0,,1,1.0,,0.0,d68f4a90-edad-11ea-a517-120c78778940,18,1.0,3509000,4,2.0,0,1,,1,1,0
1185509,38,1,1,1,1,2,3,7.0,,1.0,1,4.0,,,d68f4b12-edad-11ea-9503-1b1b168da61f,36,4.0,5711000,4,1.0,0,0,,2,2,0
1114818,67,2,2,1,1,4,1,,0.0,1.0,1,1.0,0.0,2.0,d68f4b9e-edad-11ea-aa35-21fc6f6e3cf3,18,7.0,3872000,2,1.0,0,0,,1,1,0
1410684,25,1,1,1,1,2,1,4.0,7.0,,1,1.0,0.0,2.0,d68f4c2a-edad-11ea-9e9c-0a2f8912e127,39,1.0,4933000,2,2.0,0,1,,2,2,1
1129775,60,1,1,1,1,4,1,7.0,,1.0,1,4.0,,,d68f4cac-edad-11ea-89f8-25741de70189,24,2.0,1940000,4,2.0,0,0,,1,2,0
1113703,31,1,1,1,1,2,2,1.0,4.0,1.0,1,1.0,0.0,2.0,d68f4d38-edad-11ea-908d-50959580e00b,12,9.0,1410000,2,2.0,0,0,,1,6,0
1458796,23,2,2,1,1,2,2,0.0,1.0,,1,2.0,0.0,2.0,d68f4dc4-edad-11ea-a2ed-214822be6281,12,2.0,836000,4,3.0,0,0,1.0,1,1,1
1859102,60,1,4,1,1,4,3,,0.0,1.0,1,,0.0,2.0,d68f4e50-edad-11ea-b858-0b645cd6931d,20,4.0,6468000,1,2.0,0,0,,1,1,0
1105364,35,1,1,1,1,2,2,1.0,4.0,1.0,1,4.0,0.0,2.0,d68f4ed2-edad-11ea-b5cd-1b850433efc0,18,5.0,1941000,4,3.0,0,0,,1,1,0
1552102,40,1,1,1,1,4,1,7.0,,,1,3.0,,,d68f4f5e-edad-11ea-9b5c-51e8d06085f3,22,1.0,2675000,3,1.0,0,0,,1,1,0
1768642,38,1,1,2,1,3,1,7.0,,1.0,1,,,,d68f4fea-edad-11ea-9114-2cf759ed6fdf,48,4.0,2751000,4,1.0,0,0,,2,2,0
1545112,50,1,1,1,3,4,1,7.0,,,1,1.0,0.0,2.0,d68f5076-edad-11ea-b673-569f3cf342db,48,6.0,6224000,4,,0,0,,1,3,1
1617637,27,1,1,1,1,3,1,1.0,4.0,1.0,1,1.0,,0.0,d68f50f8-edad-11ea-abd4-59a2ab945353,40,6.0,5998000,4,,0,0,1.0,1,2,1
1569484,39,2,2,2,1,4,1,7.0,,,1,1.0,0.0,2.0,d68f5184-edad-11ea-aa09-2e9953b65ddc,21,5.0,1188000,2,3.0,0,0,,1,1,1
1372040,41,1,1,2,1,4,3,7.0,,1.0,1,,,,d68f5210-edad-11ea-93d3-4752718e77dc,24,4.0,6313000,3,1.0,0,0,,1,1,0
1889303,27,1,3,1,1,2,1,1.0,4.0,,1,,,,d68f529c-edad-11ea-a2f3-39da3a70f422,6,3.0,1221000,1,3.0,0,0,,2,2,0
1414229,51,1,4,1,3,4,1,7.0,,,1,1.0,2.0,,d68f531e-edad-11ea-8543-4c70565f6a85,24,3.0,2892000,3,,0,0,,1,1,0
1251047,32,1,1,1,2,3,1,7.0,,1.0,1,3.0,,,d68f53aa-edad-11ea-b566-545763defa25,24,3.0,3062000,4,,0,0,,1,1,0
1755345,22,2,2,1,2,4,1,0.0,1.0,,1,2.0,,,d68f5436-edad-11ea-9831-3b8a1492e517,9,3.0,2301000,2,3.0,0,0,,1,1,0
1228039,51,1,1,2,3,4,1,7.0,,1.0,1,,,0.0,d68f54b8-edad-11ea-976b-3c9954e83d72,18,4.0,7511000,1,3.0,0,0,,1,1,1
1675569,22,2,2,1,2,4,2,0.0,1.0,,1,1.0,,,d68f5544-edad-11ea-9369-5843237a160d,12,3.0,1258000,2,3.0,0,0,,2,2,0
1258889,54,1,3,1,1,4,1,7.0,,1.0,1,,,,d68f55d0-edad-11ea-84a8-2800d7327005,24,2.0,717000,4,1.0,0,0,,2,3,0
1873693,35,1,1,1,1,2,4,0.0,1.0,,1,,0.0,2.0,d68f5652-edad-11ea-905f-3199df11cd3b,9,2.0,1549000,4,2.0,0,0,,1,1,0
1513715,54,1,1,2,3,4,1,7.0,,,1,1.0,,,d68f56de-edad-11ea-ab9c-15772ec2252d,24,6.0,1597000,4,,0,0,,2,2,0
1609859,48,2,2,1,2,4,2,7.0,,1.0,1,1.0,0.0,2.0,d68f576a-edad-11ea-ab40-462571343e1d,18,1.0,1795000,3,2.0,0,1,1.0,2,2,0
1867602,24,2,2,1,1,4,1,7.0,,,1,1.0,,0.0,d68f57ec-edad-11ea-b572-0c72598c27ab,20,3.0,4272000,1,3.0,0,0,,2,2,0
1631439,35,1,1,1,1,4,1,7.0,,,1,,,,d68f5878-edad-11ea-81c6-3c81f2a9f92f,12,1.0,976000,4,1.0,0,0,,2,2,0
1739359,24,2,2,1,2,2,4,,0.0,,1,,0.0,2.0,d68f5904-edad-11ea-b543-5040d2c20c73,12,2.0,7472000,1,2.0,0,0,,1,1,0
1487299,24,1,1,1,1,1,1,4.0,7.0,1.0,1,1.0,,0.0,d68f5986-edad-11ea-9f6a-58b7237a9cd7,36,2.0,9271000,2,1.0,0,0,,1,1,1
1713111,26,1,3,1,1,3,2,0.0,1.0,,0,1.0,0.0,2.0,d68f5a12-edad-11ea-a0ae-239cb0d1abd5,6,1.0,590000,3,2.0,0,0,,1,1,0
1207751,65,1,1,1,1,4,1,7.0,,,1,,,,d68f5a9e-edad-11ea-928d-3402f7ca83fb,12,1.0,930000,4,2.0,0,0,,4,2,0
1848913,55,1,1,1,3,2,3,,0.0,1.0,1,1.0,0.0,2.0,d68f5b20-edad-11ea-8b2c-39f314305558,42,4.0,9283000,1,,0,0,1.0,1,5,0
1366939,26,2,2,1,2,1,4,0.0,1.0,,1,1.0,0.0,2.0,d68f5bac-edad-11ea-8c61-331ac341d459,15,2.0,1778000,2,2.0,0,0,,2,6,1
1109861,26,1,3,1,1,2,1,0.0,1.0,1.0,1,1.0,0.0,2.0,d68f5c38-edad-11ea-89f3-1ad68205c542,8,5.0,907000,3,2.0,0,0,,1,1,0
1662902,28,1,3,1,1,3,2,4.0,7.0,,1,1.0,0.0,2.0,d68f5cba-edad-11ea-bef1-05e236d8fd0d,6,1.0,484000,3,2.0,0,1,1.0,1,1,0
1434140,24,1,1,1,1,4,1,4.0,7.0,1.0,1,1.0,,0.0,d68f5d46-edad-11ea-81f2-2229d0254e6e,36,4.0,9629000,4,1.0,0,0,,2,2,1
1310244,54,1,1,1,1,4,1,1.0,4.0,,1,1.0,,0.0,d68f5dd2-edad-11ea-9a38-25331b96dc78,48,8.0,3051000,3,1.0,0,0,,1,1,1
1455390,46,1,1,2,3,4,1,4.0,7.0,,1,1.0,,0.0,d68f5e54-edad-11ea-b634-2b01554a325d,48,2.0,3931000,4,,0,0,,1,1,1
1436351,54,2,2,1,2,2,1,1.0,4.0,,1,1.0,0.0,2.0,d68f5ee0-edad-11ea-b5c7-319aeb47ce2f,36,2.0,7432000,2,3.0,0,0,,1,3,0
1771663,62,1,4,1,1,4,1,1.0,4.0,,1,3.0,,,d68f5f80-edad-11ea-ad5b-375573207b43,6,8.0,1338000,1,2.0,0,0,,1,1,0
1646485,24,2,2,1,2,2,1,4.0,7.0,1.0,1,1.0,,,d68f600c-edad-11ea-b9db-1710839496eb,6,1.0,1554000,1,1.0,0,0,,2,2,0
1113817,43,1,4,1,1,3,3,,0.0,,1,1.0,,0.0,d68f6098-edad-11ea-a505-25fbec75f8ac,36,,15857000,2,1.0,1,0,,1,1,0
1834364,26,1,3,1,1,3,1,1.0,4.0,,1,1.0,,0.0,d68f611a-edad-11ea-a358-0a70d45938c0,18,1.0,1345000,4,2.0,0,0,1.0,1,1,1
1170672,27,1,3,1,1,2,1,1.0,4.0,1.0,1,1.0,,,d68f61a6-edad-11ea-860a-216098af184f,12,2.0,1101000,3,2.0,0,0,,2,1,0
1300764,24,1,3,1,1,1,1,1.0,4.0,,1,1.0,2.0,,d68f6228-edad-11ea-b6f4-4b1321fb3605,12,1.0,3016000,3,1.0,0,0,,1,1,0
1725992,41,1,1,2,1,2,1,7.0,,,1,1.0,,0.0,d68f62b4-edad-11ea-8976-33b117d94913,36,3.0,2712000,2,3.0,0,0,1.0,1,1,1
1864186,47,1,1,1,1,4,2,7.0,,,1,1.0,,0.0,d68f6340-edad-11ea-98da-3167f04b745f,8,2.0,731000,4,2.0,0,0,,2,2,0
1596340,35,1,4,1,1,2,3,0.0,1.0,1.0,1,1.0,,,d68f63c2-edad-11ea-a29e-1c2c4adb235b,18,3.0,3780000,3,1.0,0,0,,2,2,0
1226103,30,1,3,1,1,3,1,7.0,,1.0,1,1.0,,0.0,d68f644e-edad-11ea-a360-05dfb445a4c0,21,2.0,1602000,4,1.0,0,0,,2,2,0
1225173,33,2,2,1,2,4,1,7.0,,1.0,1,1.0,,0.0,d68f64da-edad-11ea-8c95-1cd43c3687f9,18,2.0,3966000,1,2.0,0,0,1.0,3,2,1
1632164,36,1,1,2,1,2,1,1.0,4.0,,1,1.0,,,d68f65f2-edad-11ea-990d-458c2dbc01e2,18,5.0,4165000,2,1.0,0,0,2.0,2,6,1
1227188,47,1,1,1,3,4,1,7.0,,,1,,,0.0,d68f6674-edad-11ea-ad72-1964af5bb82a,36,4.0,8335000,3,,0,0,,1,1,1
1529209,38,1,1,2,3,4,1,1.0,4.0,1.0,1,,0.0,2.0,d68f66f6-edad-11ea-b0ef-0b9bcb9c4ad4,48,5.0,6681000,4,,0,0,,1,3,0
1324304,44,1,1,2,1,2,1,1.0,4.0,1.0,1,3.0,,,d68f6782-edad-11ea-90aa-2a7abe8e30eb,24,5.0,2375000,4,1.0,0,0,,2,3,0
1331183,23,2,2,1,2,3,1,0.0,1.0,1.0,1,1.0,,0.0,d68f6804-edad-11ea-a706-20922ce0b71c,18,2.0,1216000,4,1.0,0,0,,1,1,1
1296225,29,1,1,1,2,4,1,7.0,,,1,1.0,,0.0,d68f6886-edad-11ea-bd29-37b85e2c0fce,45,5.0,11816000,2,1.0,0,0,,2,6,1
1527920,42,2,2,1,1,4,1,7.0,,1.0,1,,0.0,2.0,d68f6908-edad-11ea-b41e-4104ea6c41ce,24,1.0,5084000,2,1.0,0,0,,1,1,0
1319710,25,2,2,1,1,3,2,0.0,1.0,,1,1.0,2.0,,d68f698a-edad-11ea-903e-157ed3efab81,15,1.0,2327000,2,2.0,0,0,,1,1,1
1649832,48,1,1,1,1,4,1,1.0,4.0,,1,1.0,,0.0,d68f6a0c-edad-11ea-8da3-52021ce72398,12,2.0,1082000,4,1.0,0,0,1.0,2,6,1
1282362,21,2,2,1,1,2,1,1.0,4.0,,1,,,,d68f6a8e-edad-11ea-8320-4fd745967dc3,12,1.0,886000,4,1.0,0,0,,1,1,0
1148187,23,2,2,2,2,3,2,0.0,1.0,,1,1.0,,,d68f6b10-edad-11ea-8cdd-243d64d3a8a8,4,3.0,601000,1,2.0,0,0,,1,1,0
1609255,63,1,1,1,1,4,1,7.0,,1.0,1,1.0,,0.0,d68f6b92-edad-11ea-ad4a-50ca1087b9d1,24,4.0,2957000,4,3.0,0,0,,2,2,0
1752833,46,1,3,1,1,3,1,7.0,,,1,1.0,,,d68f6c14-edad-11ea-b677-3635436d77a7,24,1.0,2611000,4,2.0,1,0,,2,2,0
1865216,29,1,1,1,1,2,1,4.0,7.0,,1,1.0,,0.0,d68f6c96-edad-11ea-bfe4-0eca450b1fa0,36,3.0,5179000,4,3.0,0,0,,1,1,1
1313830,28,1,1,1,1,2,2,1.0,4.0,,1,1.0,,,d68f6d18-edad-11ea-8c6f-363548887791,21,4.0,2993000,3,2.0,0,0,2.0,2,3,0
1731499,23,2,2,1,1,4,1,0.0,1.0,,1,1.0,,,d68f6d9a-edad-11ea-96c3-3bdfc5f969e6,18,7.0,1943000,4,2.0,0,0,,1,1,1
1209302,50,1,1,1,1,4,1,4.0,7.0,1.0,1,1.0,,,d68f6e1c-edad-11ea-bd31-1b12feb233e6,24,5.0,1559000,4,1.0,0,0,1.0,1,5,0
1714483,47,1,1,2,1,4,1,7.0,,1.0,1,1.0,,,d68f6ea8-edad-11ea-bb8b-5829c589c961,18,3.0,3422000,4,3.0,0,0,1.0,3,1,0
1237910,35,1,1,1,1,3,1,4.0,7.0,1.0,1,,0.0,2.0,d68f6f2a-edad-11ea-a10d-2aaebd75812d,21,3.0,3976000,2,1.0,0,0,,1,1,0
1132898,68,1,1,1,2,4,1,1.0,4.0,,1,,,,d68f6fac-edad-11ea-b5cf-04d5bcfcf333,18,2.0,6761000,2,1.0,0,0,,2,1,1
1775542,28,1,3,1,1,2,1,0.0,1.0,,1,1.0,,,d68f702e-edad-11ea-9f34-128941f6cb73,24,2.0,1249000,4,2.0,0,0,,1,1,0
1591350,59,1,1,1,1,4,1,4.0,7.0,,1,1.0,,0.0,d68f70b0-edad-11ea-ae69-3c147ad190f2,9,1.0,1364000,3,2.0,0,0,,1,1,0
1398582,57,1,1,1,1,4,2,7.0,,,1,1.0,,0.0,d68f7132-edad-11ea-9add-1a336d4aeceb,12,1.0,709000,4,2.0,0,0,2.0,1,1,1
1596230,33,1,3,1,2,2,1,1.0,4.0,,0,1.0,,0.0,d68f71b4-edad-11ea-9782-2497809ad994,20,2.0,2235000,4,3.0,0,1,1.0,2,2,1
1785162,43,1,1,1,1,4,1,4.0,7.0,1.0,1,,,,d68f7236-edad-11ea-8fe0-5087c4a61be6,24,4.0,4042000,3,3.0,0,0,,2,2,0
1157193,35,1,1,1,3,4,1,1.0,4.0,1.0,1,1.0,,,d68f72b8-edad-11ea-a34d-41b37910241f,15,1.0,1471000,4,,0,0,,2,2,0
1192570,32,1,1,2,3,4,2,4.0,7.0,,1,1.0,,0.0,d68f733a-edad-11ea-b74c-32ca90ea421d,18,2.0,1442000,4,,0,0,,2,5,1
1710864,45,1,1,2,1,2,1,7.0,,1.0,1,1.0,,,d68f73b2-edad-11ea-b357-41411ac14b82,36,2.0,10875000,2,1.0,0,0,,2,3,0
1566750,33,1,3,1,1,3,1,0.0,1.0,1.0,1,2.0,,,d68f7434-edad-11ea-aa32-54b0d3892ab0,24,2.0,1474000,4,2.0,0,0,,1,1,0
1902547,40,2,2,1,1,3,1,4.0,7.0,1.0,1,,,,d68f74b6-edad-11ea-9097-53a320d9d6ad,10,9.0,894000,4,3.0,0,0,,1,1,0
1759209,28,1,1,1,3,2,1,1.0,4.0,1.0,1,1.0,,,d68f7538-edad-11ea-9cd1-4931f0bd182e,15,3.0,3343000,4,,0,0,,1,2,0
1808244,29,2,2,1,1,2,1,1.0,4.0,1.0,1,1.0,,0.0,d68f75ba-edad-11ea-9f8d-1d15110665d9,15,2.0,3959000,3,3.0,0,0,,1,1,1
1201646,26,1,1,2,2,2,1,1.0,4.0,,0,2.0,,,d68f763c-edad-11ea-b02d-558fa39553dd,9,2.0,3577000,1,2.0,0,1,,1,1,0
1607767,27,1,1,1,1,2,1,1.0,4.0,,1,4.0,,,d68f76be-edad-11ea-8c5c-409629b522df,24,4.0,5804000,4,2.0,0,0,,2,2,0
1330120,28,1,3,1,1,2,1,1.0,4.0,1.0,1,1.0,,,d68f7740-edad-11ea-90c1-15acc0c96b16,18,5.0,2169000,4,1.0,0,0,,1,3,1
1326318,35,2,2,1,1,4,1,0.0,1.0,1.0,1,1.0,,0.0,d68f77c2-edad-11ea-954c-1bd8d1a09387,24,1.0,2439000,4,2.0,0,0,,1,1,1
1374670,32,1,1,2,1,2,2,0.0,1.0,1.0,1,4.0,,,d68f7844-edad-11ea-a036-013cf64ca3c4,27,3.0,4526000,4,2.0,0,0,2.0,2,2,0
1524976,25,1,1,1,2,2,2,1.0,4.0,,1,1.0,,,d68f78c6-edad-11ea-99ec-4312c534286b,10,3.0,2210000,2,2.0,0,0,1.0,1,1,1
1883700,20,2,2,1,2,4,1,1.0,4.0,,1,3.0,,,d68f7948-edad-11ea-8c14-0832f52f8505,15,3.0,2221000,2,1.0,0,0,,1,1,0
1269924,27,2,2,1,1,1,1,0.0,1.0,,1,1.0,,0.0,d68f79ca-edad-11ea-883f-51b424190cd9,18,1.0,2389000,4,1.0,0,0,2.0,1,1,0
1597065,42,1,1,1,1,4,1,7.0,,,1,1.0,,,d68f7a4c-edad-11ea-b4f1-2395d2568b97,12,3.0,3331000,2,3.0,0,0,2.0,1,2,0
1324619,37,1,1,1,1,2,1,7.0,,,1,,,,d68f7ace-edad-11ea-a953-2988b236409d,36,5.0,7409000,3,3.0,0,0,,2,1,0
1215860,24,2,2,1,2,4,1,7.0,,,1,1.0,,0.0,d68f7b50-edad-11ea-900d-19065475ccce,12,3.0,652000,4,3.0,0,0,,1,1,0
1425802,40,2,2,1,1,4,1,4.0,7.0,1.0,1,3.0,,,d68f7bd2-edad-11ea-a1b8-294492368b77,36,3.0,7678000,2,1.0,0,0,,2,3,0
1777992,46,1,1,2,1,4,1,7.0,,,0,1.0,2.0,,d68f7c54-edad-11ea-9294-0ff2484bfe80,6,2.0,1343000,1,2.0,0,0,,2,2,0
1881691,26,1,1,1,1,1,1,4.0,7.0,1.0,1,2.0,,0.0,d68f7cd6-edad-11ea-b7d3-41b901123461,24,5.0,1382000,4,2.0,0,0,,2,2,0
1378093,24,2,2,1,1,1,1,0.0,1.0,,1,,,,d68f7d58-edad-11ea-93c2-4cc51f01bfb1,15,8.0,874000,4,2.0,0,0,,1,1,0
1636229,29,1,1,2,1,2,2,1.0,4.0,,1,1.0,,0.0,d68f7dda-edad-11ea-b01b-430b0c0dab32,12,3.0,3590000,2,3.0,1,0,,1,1,0
1578419,40,2,2,1,1,4,1,1.0,4.0,,1,4.0,0.0,2.0,d68f7e66-edad-11ea-b13f-2831881700ed,11,2.0,1322000,4,1.0,0,0,,2,2,0
1860396,36,1,1,1,3,4,3,0.0,1.0,1.0,1,1.0,,0.0,d68f7ef2-edad-11ea-92f3-2d94a292ed64,18,1.0,1940000,3,,1,0,1.0,1,5,0
1624943,28,1,1,1,1,2,1,7.0,,,1,1.0,,,d68f7f74-edad-11ea-aa5f-477c81b7c402,36,1.0,3595000,4,1.0,0,0,,1,1,0
1620731,27,1,1,1,3,2,3,0.0,1.0,1.0,1,1.0,,0.0,d68f7ff6-edad-11ea-be2e-05fd6842552b,9,2.0,1422000,3,,0,0,,1,1,1
1562605,36,1,1,1,1,3,1,4.0,7.0,,1,,,,d68f8078-edad-11ea-a032-07b5037b1575,30,1.0,6742000,2,3.0,0,0,,2,2,0
1465475,38,1,1,1,1,3,3,4.0,7.0,1.0,1,1.0,,,d68f80fa-edad-11ea-81f6-028ef44b701c,24,4.0,7814000,3,1.0,0,0,,1,1,0
1321302,48,1,4,1,3,4,1,1.0,4.0,1.0,1,,,,d68f817c-edad-11ea-b5f7-40fc52a4adfd,24,4.0,9277000,2,,0,0,,1,1,0
1396513,36,1,1,1,1,4,1,7.0,,,1,,0.0,2.0,d68f81fe-edad-11ea-906f-1dfdd4997391,30,2.0,2181000,4,2.0,0,0,,2,2,0
1612911,65,2,2,1,1,4,4,,0.0,,1,1.0,,,d68f8280-edad-11ea-ae01-46aadc8b2fa1,18,1.0,1098000,4,1.0,0,0,,2,2,0
1714860,43,1,4,1,1,3,1,4.0,7.0,1.0,1,1.0,0.0,2.0,d68f8302-edad-11ea-8b85-5a46ad3a28bd,24,3.0,4057000,3,1.0,0,0,,1,1,1
1566194,53,2,2,1,1,4,1,0.0,1.0,,1,1.0,,0.0,d68f8384-edad-11ea-8d74-38a3651ddde0,12,6.0,795000,4,3.0,0,0,,1,1,1
1851627,34,1,1,2,1,3,1,4.0,7.0,1.0,1,,0.0,2.0,d68f8410-edad-11ea-8e8c-370a4e7ce898,24,5.0,2825000,4,,0,0,,2,2,0
1207853,23,1,1,1,1,2,1,1.0,4.0,1.0,1,1.0,0.0,2.0,d68f8492-edad-11ea-a9f5-1503add798a4,48,5.0,15672000,2,1.0,0,0,,1,1,1
1891556,34,1,1,1,1,4,3,7.0,,1.0,1,1.0,,,d68f8514-edad-11ea-b3ba-24a1529de0f4,36,2.0,6614000,4,1.0,0,0,,2,2,0
1295527,40,1,1,2,2,4,1,0.0,1.0,1.0,1,,,,d68f8596-edad-11ea-bbc0-16d2c1a11cd7,28,4.0,7824000,3,2.0,0,1,1.0,2,5,0
1184172,43,1,1,2,1,4,3,7.0,,1.0,1,1.0,,0.0,d68f8618-edad-11ea-8079-56c331d8d412,27,5.0,2442000,4,1.0,0,0,2.0,4,2,0
1121429,46,1,1,1,1,4,1,7.0,,1.0,1,1.0,,,d68f86a4-edad-11ea-82b4-185e0a70c6dd,15,1.0,1829000,4,1.0,0,0,,2,2,0
1163715,38,1,1,1,1,4,2,1.0,4.0,,0,1.0,,0.0,d68f8726-edad-11ea-871a-1706b77106af,12,2.0,2171000,4,3.0,0,0,1.0,2,2,0
1851827,34,1,1,1,1,4,1,1.0,4.0,1.0,1,1.0,0.0,2.0,d68f87a8-edad-11ea-83e6-11b7e939a86d,36,4.0,5800000,3,1.0,0,0,,2,2,0
1175107,29,1,1,1,1,3,1,1.0,4.0,1.0,1,,,,d68f882a-edad-11ea-a8ed-57d81d9fc12f,18,1.0,1169000,4,3.0,0,0,,2,2,0
1262341,31,1,1,2,1,2,3,4.0,7.0,1.0,1,,,,d68f88ac-edad-11ea-8009-3bbb2ccad29c,36,4.0,8947000,3,1.0,0,0,2.0,1,3,0
1847909,28,2,2,1,2,4,3,0.0,1.0,1.0,1,1.0,,0.0,d68f892e-edad-11ea-98ed-4adcef07d353,21,1.0,2606000,4,3.0,0,0,,1,1,0
